"","species_code","study_ID","study","experiment","first_author","year","taxorder","family","genus","species","common_name","min_length","max_length","avg_length","N","n_mort","n_not_mort","mort_rate","mort_rate_lwr","mort_rate_upr","post_monitoring_uncertainty","catch_related_uncertainty","bshape","a3.0","swim_bladder","rel_height","rel_width","n_turbines","n_turbines_studied","total_capacity_study_turbines_kW","total_capacity_kW","capacity_class","turbine_type","max_diameter","n_blades","rpm","head","max_flow_rate_HPP","sampling_method","global_region","country","location","waterbody","MQ_waterbody","Lat","Long"
"796","Btl_btl","Schmalz_2010_Walkmühle_Screw","Schmalz (2010)","Walkmühle Screw","Schmalz",2010,"Cypriniformes","Nemacheilidae","Barbatula","Barbatula barbatula","Stone loach",7.9,12.5,10,53,1,52,0.0188679245283019,0,0.0188679245283019,0,0.15,"fusiform",0.0116923013483392,"physostomous",0.081,0.085,3,1,45.5,357,"vSHP","Screw",NA,NA,NA,2.55,14,"net","Europe","Germany","Meiningen","Werra","14",50.55134,10.41019
"797","Btl_btl","Ache_2011_WKA_Vilshofen_Francisturbine","Ache (2011)","WKA Vilshofen Francisturbine","Ache",2011,"Cypriniformes","Nemacheilidae","Barbatula","Barbatula barbatula","Stone loach",NA,NA,NA,4,2,2,0.5,0.25,0.75,0.25,0.25,"fusiform",0.0116923013483392,"physostomous",0.081,0.085,3,2,300,330,"vSHP","Francis",NA,NA,130,3,11,"net","Europe","Germany","Vilshofen","Vils","10.5",48.61665,13.16891
"798","Btl_btl","Schomaker_2016_Untermühle_Freienorla","Schomaker & Wolter (2016)","Untermühle Freienorla","Schomaker",2016,"Cypriniformes","Nemacheilidae","Barbatula","Barbatula barbatula","Stone loach",4.7,12.5,9.15,6,0,6,0,0,0.25,0.25,0.25,"fusiform",0.0116923013483392,"physostomous",0.081,0.085,1,1,18,18,"vSHP","Water wheel",5.58,40,5.25,1.8,1.6,"net","Europe","Germany","Freienorla","Orla","1.35",50.76982,11.541762
"799","Lam_flu","Bochert_2004_WKA_Neubukow","Bochert et al. (2004)","WKA Neubukow","Bochert",2004,"Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra fluviatilis","European river lamprey",31,37.5,34.25,4,0,4,0,0,0.25,0.25,0.25,"eel-like",0.00145628327484483,"none",0.036,0.03,1,NA,NA,35,"vSHP","Francis",NA,NA,NA,4,NA,"net","Europe","Germany","Neubukow","Hellbach","0.96",54.03214,11.66796
"800","Lam_flu","Bochert_2004_WKA_Schildfeld","Bochert et al. (2004)","WKA Schildfeld","Bochert",2004,"Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra fluviatilis","European river lamprey",3.8,39,21.4,12,0,12,0,0,0,0,0.15,"eel-like",0.00145628327484483,"none",0.036,0.03,1,NA,NA,44,"vSHP","Francis",NA,NA,NA,2.3,NA,"net","Europe","Germany","Schildfeld","Schilde","2.08",53.44231,10.90923
"801","Lam_flu","Schneider_2012_Mainkraftwerk_Kostheim_natural_migration","Schneider et al. (2012)","Mainkraftwerk Kostheim natural migration","Schneider",2012,"Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra fluviatilis","European river lamprey",NA,NA,NA,3,1,2,0.333333333333333,0.0833333333333333,0.583333333333333,0.25,0.25,"eel-like",0.00145628327484483,"none",0.036,0.03,2,1,2480,4960,"SHP","Kaplan",3.71,3,85,3.76,160,"net","Europe","Germany","Kostheim","Main","210",50.00031,8.33493
"802","Pon_kes","Schneider_2012_Mainkraftwerk_Kostheim_natural_migration","Schneider et al. (2012)","Mainkraftwerk Kostheim natural migration","Schneider",2012,"Gobiiformes","Gobiidae","Ponticola","Ponticola kessleri","Bighead goby",NA,NA,NA,35,12,23,0.342857142857143,0.0928571428571429,0.342857142857143,0,0.25,"fusiform",0.0114424152393079,"none",0.16,NA,2,1,2480,4960,"SHP","Kaplan",3.71,3,85,3.76,160,"net","Europe","Germany","Kostheim","Main","210",50.00031,8.33493
"803","Pon_kes","Mueller_2020_Heckerwehr_natural_migration","Mueller et al. (2020d)","Heckerwehr natural migration","Mueller",2020,"Gobiiformes","Gobiidae","Ponticola","Ponticola kessleri","Bighead goby",4.3,11.5,7.9,5,0,5,0,0,0.25,0.25,0.25,"fusiform",0.0114424152393079,"none",0.16,NA,1,1,80,80,"vSHP","Screw",3.2,NA,13,2.53,5,"net","Europe","Germany","Heckerwehr","Roth","3.17",49.23298,11.12304
"804","Sal_sal","Munro_1965_Invergarry_5MW","Munro (1965)","Invergarry 5MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",12.2,12.2,12.2,350,105,245,0.3,0.05,0.45,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
"805","Sal_sal","Ammar_2020_Andenne_HPP","Ammar et al. (2020)","Andenne HPP","Ammar",2020,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",14,14,14,256,13,243,0.05078125,0.05078125,0.05078125,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,3,1,2000,7050,"SHP","Kaplan",NA,4,176.5,5.35,NA,"net","Europe","Belgium","Andenne","Meuse",NA,50.4927568194819,5.07015686316242
"806","Sal_sal","Munro_1965_Clunie","Munro (1965)","Clunie","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",NA,NA,NA,1000,270,730,0.27,0.02,0.27,0,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,3,2,41000,61000,"LHP","Francis",NA,NA,NA,52.7,NA,"net","Europe","Great Britain","Clunie station","River Tummel",NA,56.716824280906,-3.77792988479942
"807","Sal_sal","Monten_1985_Motala_Exp_9","Monten (1985)","Motala Exp 9","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",11.4,11.4,11.4,79,24,55,0.30379746835443,0.15379746835443,0.30379746835443,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,173.74,173.74,"vSHP","Kaplan",0.6,6,598,14.6,1.4,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"808","Sal_sal","Monten_1985_Motala_Exp_6","Monten (1985)","Motala Exp 6","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",11.7,11.7,11.7,71,29,42,0.408450704225352,0.258450704225352,0.408450704225352,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,99.28,99.28,"vSHP","Francis",0.64,19,381,14.6,0.8,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"809","Sal_sal","Schneider_2012_Mainkraftwerk_Kostheim_Salmon_experiment","Schneider et al. (2012)","Mainkraftwerk Kostheim Salmon experiment","Schneider",2012,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",12,18,15,436,186,250,0.426605504587156,0.426605504587156,0.426605504587156,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,1,2480,4960,"SHP","Kaplan",3.71,3,85,3.76,160,"net","Europe","Germany","Kostheim","Main","210",50.00031,8.33493
"810","Sal_sal","Schneider_2012_Mainkraftwerk_Kostheim_natural_migration","Schneider et al. (2012)","Mainkraftwerk Kostheim natural migration","Schneider",2012,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",NA,NA,NA,31,28,3,0.903225806451613,0.653225806451613,0.903225806451613,0,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,1,2480,4960,"SHP","Kaplan",3.71,3,85,3.76,160,"net","Europe","Germany","Kostheim","Main","210",50.00031,8.33493
"811","Sal_sal","Havn_2017_Kuhlemühle_Francis","Havn et al. (2017)","Kuhlemühle","Havn",2017,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",10.1,18,15.5,33,0,33,0,0,0.15,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,3,2,125,225,"vSHP","Francis",NA,NA,90,2.6,NA,"telemetry","Europe","Germany","Kuhlemühle","Diemel","10.63",51.4856586787055,9.19176314464971
"812","Sal_sal","Monten_1985_Motala_Exp_9","Monten (1985)","Motala Exp 9","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",9.1,9.1,9.1,73,12,61,0.164383561643836,0.0143835616438356,0.164383561643836,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,173.74,173.74,"vSHP","Kaplan",0.6,6,598,14.6,1.4,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"813","Sal_sal","Munro_1965_Invergarry_10MW","Munro (1965)","Invergarry 10MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",12.2,12.2,12.2,350,74,276,0.211428571428571,0,0.361428571428571,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
"814","Sal_sal","Munro_1965_Invergarry_10MW","Munro (1965)","Invergarry 10MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",10,10,10,233,14,219,0.0600858369098712,0,0.210085836909871,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
"815","Sal_sal","Lagarrigue_2008_Troussy_Mill_periphery","Lagarrigue et al. (2008)","Troussy Mill periphery","Lagarrigue",2008,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",14.7,24,19.9,272,15,257,0.0551470588235294,0.0551470588235294,0.0551470588235294,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,410,410,"vSHP","VLH",4.5,8,40,2.5,20,"net","Europe","France","Troussy Mill","Tarn River","36",44.1143138569599,3.08467104610413
"816","Sal_sal","Monten_1985_Motala_Exp_5","Monten (1985)","Motala Exp 5","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",4.1,4.1,4.1,93,39,54,0.419354838709677,0.269354838709677,0.419354838709677,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,173.74,173.74,"vSHP","Kaplan",0.6,6,630,14.6,1.4,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"817","Sal_sal","Calles_2012_Herting","Calles et al. (2012)","Herting","Calles",2012,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",14.5,17.5,16,40,3,37,0.075,0,0.225,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,3,3,2928,2928,"SHP","Kaplan",NA,NA,208,5.3,65,"telemetry","Europe","Sweden","Herting","Ätran",NA,56.9003502842821,12.5193421946077
"818","Sal_sal","Monten_1985_Ängabäck","Monten (1985)","Ängabäck","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",14.5,14.5,14.5,160,2,158,0.0125,0,0.1625,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,3060,3060,"SHP","Kaplan",3.3,4,125,6,60,"net","Europe","Sweden","Ängabäck","Lagan",NA,56.49456,13.51041
"819","Sal_sal","Monten_1985_Motala_Exp_7","Monten (1985)","Motala Exp 7","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",4.6,4.6,4.6,99,15,84,0.151515151515152,0.00151515151515152,0.151515151515152,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,173.74,173.74,"vSHP","Kaplan",0.6,6,598,14.6,1.4,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"820","Sal_sal","Munro_1965_Invergarry_5MW","Munro (1965)","Invergarry 5MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",10,10,10,233,28,205,0.120171673819742,0,0.270171673819742,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
"821","Sal_sal","Munro_1965_Invergarry_0MW","Munro (1965)","Invergarry 0MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",12.2,12.2,12.2,350,179,171,0.511428571428571,0.261428571428571,0.661428571428571,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
"822","Sal_sal","Havn_2017_Kuhlemühle_Screw","Havn et al. (2017)","Kuhlemühle","Havn",2017,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",10.1,18,15.5,43,0,43,0,0,0.15,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,3,1,100,225,"vSHP","Screw",3.4,NA,18,2.6,NA,"telemetry","Europe","Germany","Kuhlemühle","Diemel","10.63",51.4856586787055,9.19176314464971
"823","Sal_sal","Lagarrigue_2008_Troussy_Mill_hub","Lagarrigue et al. (2008)","Troussy Mill hub","Lagarrigue",2008,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",14.7,24,19.9,287,3,284,0.0104529616724739,0.0104529616724739,0.0104529616724739,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,410,410,"vSHP","VLH",4.5,8,40,2.5,20,"net","Europe","France","Troussy Mill","Tarn River","36",44.1143138569599,3.08467104610413
"824","Sal_sal","Kärgenberg_2020_Sillaoru","Kärgenberg et al. (2020)","Sillaoru","Kärgenberg",2020,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",NA,NA,NA,109,39,70,0.357798165137615,0.357798165137615,0.357798165137615,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,2,527,527,"vSHP","Kaplan",1,4,406.5,8.4,8,"other","Europe","Estonia","Sillaoru","Purtse",NA,59.4023936520514,27.0136490971874
"825","Sal_sal","Fishtek_2008_Keltexperiment","Fishtek (2008)","Keltexperiment","Fishtek",2008,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",47,98,61.8,11,0,11,0,0,0.15,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,42,42,"vSHP","Screw",2.2,NA,29,4.5,1.1,"net","Europe","Great Britain","Ashburton","Dart","8.4",50.52081,-3.78835
"826","Sal_sal","Gloss_1983_Colliersville_Dam_850kW","Gloss and Wahl (1982)","Colliersville Dam 850kW","Gloss",1982,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",16.4,16.4,16.4,243,105,138,0.432098765432099,0.432098765432099,0.432098765432099,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,1,850,1500,"SHP","Cross-flow",1.25,NA,104,9.75,20,"net","North America","US","Colliersville","Susquehanna River",NA,42.5027995733296,-74.9838169915449
"827","Sal_sal","Monten_1985_Motala_Exp_8","Monten (1985)","Motala Exp 8","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",11.6,11.6,11.6,117,2,115,0.0170940170940171,0,0.0170940170940171,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,99.28,99.28,"vSHP","Francis",0.64,19,381,14.6,0.8,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"828","Sal_sal","Stier_1986_Hadley_Falls_Salmon_1981","Stier & Kynard (1986)","Hadley Falls Salmon 1981","Stier",1986,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",19,28,23.5,61,7,54,0.114754098360656,0.114754098360656,0.264754098360656,0.15,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,1,17000,30000,"LHP","Kaplan",4.318,5,255,15.5,127.4,"telemetry","North America","US","Hadley Falls","Connecticut River",NA,42.2134805897858,-72.6019971222975
"829","Sal_sal","Matk_2012_WKA_Prossen_Lachsbach","Matk (2012)","WKA Prossen Lachsbach","Matk",2012,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",13.1,20.5,16,165,10,155,0.0606060606060606,0,0.210606060606061,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,80,80,"vSHP","Francis",NA,NA,140,4.5,2.43,"net","Europe","Germany","Prossen","Lachsbach",NA,50.93309,14.13208
"830","Sal_sal","Gloss_1983_Colliersville_Dam_650kW","Gloss and Wahl (1982)","Colliersville Dam 650kW","Gloss",1982,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",16.4,16.4,16.4,170,87,83,0.511764705882353,0.511764705882353,0.511764705882353,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,1,650,1500,"SHP","Cross-flow",1,NA,135,9.75,20,"net","North America","US","Colliersville","Susquehanna River",NA,42.5027995733296,-74.9838169915449
"831","Sal_sal","Monten_1985_Motala_Exp_9","Monten (1985)","Motala Exp 9","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",6.4,6.4,6.4,89,24,65,0.269662921348315,0.119662921348315,0.269662921348315,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,173.74,173.74,"vSHP","Kaplan",0.6,6,598,14.6,1.4,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"832","Sal_sal","Gloss_1983_Colliersville_Dam_650kW","Gloss and Wahl (1982)","Colliersville Dam 650kW","Gloss",1982,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",27.6,27.6,27.6,277,159,118,0.574007220216607,0.574007220216607,0.574007220216607,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,1,650,1500,"SHP","Cross-flow",1,NA,135,9.75,20,"net","North America","US","Colliersville","Susquehanna River",NA,42.5027995733296,-74.9838169915449
"833","Sal_sal","Scruton_2007_Studies2003","Scruton et al. (2007)","Studies2003","Scruton",2007,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",13.9,23.5,16.9,16,6,10,0.375,0.225,0.525,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,9,9,20500,20500,"LHP","Francis",2,7,265,10.2,295,"telemetry","North America","Canada","Bishop’s Falls","Exploits River","290",49.014811954089,-55.4717409311452
"834","Sal_sal","Monten_1985_Motala_Exp_4","Monten (1985)","Motala Exp 4","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",4.1,4.1,4.1,94,2,92,0.0212765957446809,0,0.0212765957446809,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,99.28,99.28,"vSHP","Francis",0.64,19,345,14.6,0.8,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"835","Sal_sal","Scruton_2007_Studies2004","Scruton et al. (2007)","Studies2004","Scruton",2007,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",44.5,75,55.3,7,7,0,1,0.75,1,0.25,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,9,9,20500,20500,"LHP","Francis",2,7,265,10.2,295,"telemetry","North America","Canada","Bishop’s Falls","Exploits River","290",49.014811954089,-55.4717409311452
"836","Sal_sal","Stier_1986_Hadley_Falls_Salmon_1982","Stier & Kynard (1986)","Hadley Falls Salmon 1982","Stier",1986,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",19,28,23.5,47,6,41,0.127659574468085,0.127659574468085,0.277659574468085,0.15,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,1,17000,30000,"LHP","Kaplan",4.318,5,255,15.5,127.4,"telemetry","North America","US","Hadley Falls","Connecticut River",NA,42.2134805897858,-72.6019971222975
"837","Sal_sal","Vikström_2020_Stornorrforsen_Francis","Vikström et al. (2020)","Stornorrfors_Francis","Vikström",2020,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",13.5,18.6,15.9,59,7,52,0.11864406779661,0,0.11864406779661,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,4,4,6e+05,6e+05,"LHP","Francis",4.75,16,132.5,75,1000,"telemetry","Europe","Sweden","Stornorrforsen","Umeälven",NA,63.853114696432,20.0499364209077
"838","Sal_sal","Munro_1965_Invergarry_20MW","Munro (1965)","Invergarry 20MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",10,10,10,233,50,183,0.214592274678112,0,0.364592274678112,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
"839","Sal_sal","Munro_1965_Invergarry_20MW","Munro (1965)","Invergarry 20MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",12.2,12.2,12.2,350,63,287,0.18,0,0.33,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
"840","Sal_sal","Monten_1985_Motala_Exp_6","Monten (1985)","Motala Exp 6","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",7.9,7.9,7.9,98,21,77,0.214285714285714,0.0642857142857143,0.214285714285714,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,99.28,99.28,"vSHP","Francis",0.64,19,381,14.6,0.8,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"841","Sal_sal","Lagarrigue_2008_Troussy_Mill_midblade","Lagarrigue et al. (2008)","Troussy Mill midblade","Lagarrigue",2008,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",14.7,24,19.9,262,4,258,0.0152671755725191,0.0152671755725191,0.0152671755725191,0,0,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,410,410,"vSHP","VLH",4.5,8,40,2.5,20,"net","Europe","France","Troussy Mill","Tarn River","36",44.1143138569599,3.08467104610413
"842","Sal_sal","Knight_1982_Essex_dam","Knight & Kuzmeskus (1982)","Essex dam","Knight",1982,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",22.5,35,28.75,48,1,47,0.0208333333333333,0,0.170833333333333,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,1,7800,15600,"LHP","Kaplan",3.66,3,128.6,8.84,254.8,"telemetry","North America","US","Lawrence","Merrimack River",NA,42.7003147128905,-71.1660192441243
"843","Sal_sal","Nyqvist_2017_Edsforsen","Nyqvist et al. (2017)","Edsforsen","Nyqvist",2017,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",50,76,66,13,8,5,0.615384615384615,0.465384615384615,0.765384615384615,0.15,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,2,2,9000,9000,"SHP","Kaplan",NA,NA,NA,7,190,"telemetry","Europe","Sweden","Edsforsen","Klarälven",NA,60.0652302381236,13.5258109626232
"844","Sal_sal","Monten_1985_Motala_Exp_9","Monten (1985)","Motala Exp 9","Monten",1985,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",4.7,4.7,4.7,72,10,62,0.138888888888889,0,0.138888888888889,0,0.15,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,173.74,173.74,"vSHP","Kaplan",0.6,6,598,14.6,1.4,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"845","Sal_sal","Munro_1965_Invergarry_15MW","Munro (1965)","Invergarry 15MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",12.2,12.2,12.2,350,75,275,0.214285714285714,0,0.364285714285714,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
"846","Sal_sal","Munro_1965_Invergarry_18MW","Munro (1965)","Invergarry 18MW","Munro",1965,"Salmoniformes","Salmonidae","Salmo","Salmo salar","Salmon",10,10,10,233,27,206,0.11587982832618,0,0.26587982832618,0.15,0.25,"fusiform",0.0111456828658224,"physostomous",0.17,0.1,1,1,20000,20000,"LHP","Kaplan",NA,NA,NA,53.3,NA,"net","Europe","Great Britain","Invergarry station","River Garry",NA,57.0718726491958,-4.77394887777589
